id,player_id,club_id,nation_id,league_nation_id,comp_id,position,age,year_of_birth
43954,1019,101,64,13,12,"MF,FW",28,1994
43955,1019,101,64,13,38,"MF,FW",28,1994
43956,1019,101,64,13,39,"MF,FW",28,1994
43957,1019,101,64,13,46,"MF,FW",28,1994
43958,1111,101,32,13,5,MF,26,1996
43959,1111,101,32,13,11,MF,26,1996
43960,1111,101,32,13,12,MF,26,1996
43961,1111,101,32,13,38,MF,26,1996
43962,1111,101,32,13,39,MF,26,1996
43963,1111,101,32,13,46,MF,26,1996
43964,1925,101,119,13,5,FW,25,1997
43965,1925,101,119,13,11,FW,25,1997
43966,1925,101,119,13,12,FW,25,1997
43967,1925,101,119,13,38,FW,25,1997
43968,1925,101,119,13,39,FW,25,1997
43969,1925,101,119,13,46,FW,25,1997
43970,2063,101,118,13,5,DF,30,1992
43971,2063,101,118,13,11,DF,30,1992
43972,2063,101,118,13,12,DF,30,1992
43973,2063,101,118,13,38,DF,30,1992
43974,2063,101,118,13,39,DF,30,1992
43975,2063,101,118,13,46,DF,30,1992
43976,2420,101,118,13,5,DF,31,1991
43977,2420,101,118,13,11,DF,31,1991
43978,2420,101,118,13,12,DF,31,1991
43979,2420,101,118,13,38,DF,31,1991
43980,2420,101,118,13,39,DF,31,1991
43981,2420,101,118,13,46,DF,31,1991
43982,2715,101,32,13,5,DF,24,1998
43983,2715,101,32,13,11,DF,24,1998
43984,2715,101,32,13,12,DF,24,1998
43985,2715,101,32,13,38,DF,24,1998
43986,2715,101,32,13,39,DF,24,1998
43987,2715,101,32,13,46,DF,24,1998
43988,3271,101,118,13,5,DF,22,2000
43989,3271,101,118,13,11,DF,22,2000
43990,3271,101,118,13,12,DF,22,2000
43991,3271,101,118,13,38,DF,22,2000
43992,3271,101,118,13,39,DF,22,2000
43993,3271,101,118,13,46,DF,22,2000
43994,3749,101,118,13,5,"FW,MF",26,1997
43995,3749,101,118,13,11,"FW,MF",26,1997
43996,3749,101,118,13,12,"FW,MF",26,1997
43997,3749,101,118,13,38,"FW,MF",26,1997
43998,3749,101,118,13,39,"FW,MF",26,1997
43999,3749,101,118,13,46,"FW,MF",26,1997
44000,3879,101,118,13,5,MF,33,1989
44001,3879,101,118,13,11,MF,33,1989
44002,3879,101,118,13,12,MF,33,1989
44003,3879,101,118,13,38,MF,33,1989
44004,3879,101,118,13,39,MF,33,1989
44005,3879,101,118,13,46,MF,33,1989
44006,3934,101,9,13,5,MF,20,2003
44007,3934,101,9,13,11,MF,20,2003
44008,3934,101,9,13,12,MF,20,2003
44009,3934,101,9,13,38,MF,20,2003
44010,3934,101,9,13,39,MF,20,2003
44011,3934,101,9,13,46,MF,20,2003
44012,5218,101,88,13,5,FW,25,1998
44013,5218,101,88,13,11,FW,25,1998
44014,5218,101,88,13,12,FW,25,1998
44015,5218,101,88,13,38,FW,25,1998
44016,5218,101,88,13,39,FW,25,1998
44017,5218,101,88,13,46,FW,25,1998
44018,5361,101,60,13,5,FW,25,1998
44019,5361,101,60,13,11,FW,25,1998
44020,5361,101,60,13,12,FW,25,1998
44021,5361,101,60,13,38,FW,25,1998
44022,5361,101,60,13,39,FW,25,1998
44023,5361,101,60,13,46,FW,25,1998
44024,6361,101,118,13,5,MF,19,2004
44025,6361,101,118,13,11,MF,19,2004
44026,6361,101,118,13,12,MF,19,2004
44027,6361,101,118,13,38,MF,19,2004
44028,6361,101,118,13,39,MF,19,2004
44029,6361,101,118,13,46,MF,19,2004
44030,6436,101,118,13,5,DF,24,1999
44031,6436,101,118,13,11,DF,24,1999
44032,6436,101,118,13,12,DF,24,1999
44033,6436,101,118,13,38,DF,24,1999
44034,6436,101,118,13,39,DF,24,1999
44035,6436,101,118,13,46,DF,24,1999
44036,6449,101,9,13,5,"FW,MF",22,2001
44037,6449,101,9,13,11,"FW,MF",22,2001
44038,6449,101,9,13,12,"FW,MF",22,2001
44039,6449,101,9,13,38,"FW,MF",22,2001
44040,6449,101,9,13,39,"FW,MF",22,2001
44041,6449,101,9,13,46,"FW,MF",22,2001
44042,6479,101,9,13,5,DF,27,1996
44043,6479,101,9,13,11,DF,27,1996
44044,6479,101,9,13,12,DF,27,1996
44045,6479,101,9,13,38,DF,27,1996
44046,6479,101,9,13,39,DF,27,1996
44047,6479,101,9,13,46,DF,27,1996
44048,6690,101,6,13,5,FW,26,1996
44049,6690,101,6,13,11,FW,26,1996
44050,6690,101,6,13,12,FW,26,1996
44051,6690,101,6,13,38,FW,26,1996
44052,6690,101,6,13,39,FW,26,1996
44053,6690,101,6,13,46,FW,26,1996
44054,7548,101,88,13,5,MF,25,1997
44055,7548,101,88,13,11,MF,25,1997
44056,7548,101,88,13,12,MF,25,1997
44057,7548,101,88,13,38,MF,25,1997
44058,7548,101,88,13,39,MF,25,1997
44059,7548,101,88,13,46,MF,25,1997
44060,7661,101,118,13,5,DF,19,2004
44061,7661,101,118,13,11,DF,19,2004
44062,7661,101,118,13,12,DF,19,2004
44063,7661,101,118,13,38,DF,19,2004
44064,7661,101,118,13,39,DF,19,2004
44065,7661,101,118,13,46,DF,19,2004
44066,8429,101,9,13,5,FW,25,1998
44067,8429,101,9,13,11,FW,25,1998
44068,8429,101,9,13,12,FW,25,1998
44069,8429,101,9,13,38,FW,25,1998
44070,8429,101,9,13,39,FW,25,1998
44071,8429,101,9,13,46,FW,25,1998
44072,8507,101,222,13,5,DF,25,1997
44073,8507,101,222,13,11,DF,25,1997
44074,8507,101,222,13,12,DF,25,1997
44075,8507,101,222,13,38,DF,25,1997
44076,8507,101,222,13,39,DF,25,1997
44077,8507,101,222,13,46,DF,25,1997
44078,8760,101,68,13,5,GK,24,1999
44079,8760,101,68,13,11,GK,24,1999
44080,8760,101,68,13,12,GK,24,1999
44081,8760,101,68,13,38,GK,24,1999
44082,8760,101,68,13,39,GK,24,1999
44083,8760,101,68,13,46,GK,24,1999
44084,9282,101,118,13,5,"DF,FW",18,2005
44085,9282,101,118,13,11,"DF,FW",18,2005
44086,9282,101,118,13,12,"DF,FW",18,2005
44087,9282,101,118,13,38,"DF,FW",18,2005
44088,9282,101,118,13,39,"DF,FW",18,2005
44089,9282,101,118,13,46,"DF,FW",18,2005
44090,9285,101,118,13,5,GK,33,1990
44091,9285,101,118,13,11,GK,33,1990
44092,9285,101,118,13,12,GK,33,1990
44093,9285,101,118,13,38,GK,33,1990
44094,9285,101,118,13,39,GK,33,1990
44095,9285,101,118,13,46,GK,33,1990
44096,9599,101,118,13,5,FW,24,1999
44097,9599,101,118,13,11,FW,24,1999
44098,9599,101,118,13,12,FW,24,1999
44099,9599,101,118,13,38,FW,24,1999
44100,9599,101,118,13,39,FW,24,1999
44101,9599,101,118,13,46,FW,24,1999
44102,9756,101,118,13,5,MF,26,1997
44103,9756,101,118,13,11,MF,26,1997
44104,9756,101,118,13,12,MF,26,1997
44105,9756,101,118,13,38,MF,26,1997
44106,9756,101,118,13,39,MF,26,1997
44107,9756,101,118,13,46,MF,26,1997
44108,11034,101,118,13,5,GK,17,2006
44109,11034,101,118,13,11,GK,17,2006
44110,11034,101,118,13,12,GK,17,2006
44111,11034,101,118,13,38,GK,17,2006
44112,11034,101,118,13,39,GK,17,2006
44113,11034,101,118,13,46,GK,17,2006
44114,11679,101,55,13,5,"DF,MF",28,1994
44115,11679,101,55,13,11,"DF,MF",28,1994
44116,11679,101,55,13,12,"DF,MF",28,1994
44117,11679,101,55,13,38,"DF,MF",28,1994
44118,11679,101,55,13,39,"DF,MF",28,1994
44119,11679,101,55,13,46,"DF,MF",28,1994
44120,428,102,60,7,14,"MF,FW",27,1996
44121,458,102,-1,7,14,"FW,MF",26,1997
44122,1051,102,127,7,14,"MF,DF",25,1997
44123,2099,102,166,7,14,FW,18,2005
44124,2550,102,45,7,14,MF,24,1999
44125,2648,102,98,7,14,DF,34,1988
44126,4456,102,166,7,14,"FW,MF",21,2001
44127,4603,102,198,7,14,DF,33,1990
44128,4605,102,60,7,14,GK,23,2000
44129,4626,102,242,7,14,"FW,MF",26,1997
44130,4898,102,166,7,14,"FW,MF",20,2002
44131,5616,102,246,7,14,"FW,MF",23,1999
44132,5694,102,166,7,14,FW,25,1998
44133,6070,102,248,7,14,"MF,FW",28,1994
44134,6356,102,88,7,14,MF,24,1998
44135,6657,102,166,7,14,GK,29,1993
44136,7102,102,222,7,14,"FW,DF",19,2004
44137,7681,102,166,7,14,GK,26,1996
44138,7879,102,21,7,14,"FW,MF",19,2004
44139,7977,102,166,7,14,DF,30,1993
44140,8099,102,88,7,14,"FW,MF",24,1999
44141,8241,102,62,7,14,DF,24,1999
44142,8909,102,264,7,14,MF,30,1992
44143,9058,102,166,7,14,FW,31,1992
44144,9426,102,113,7,14,"MF,FW",25,1998
44145,9728,102,32,7,14,DF,22,2000
44146,9898,102,141,7,14,"DF,MF",22,2001
44147,9928,102,258,7,14,DF,20,2003
44148,10300,102,21,7,14,DF,23,2000
44149,10377,102,-1,7,14,FW,-1,-1
44150,10903,102,166,7,14,FW,24,1999
44151,10995,102,166,7,14,GK,21,2002
44152,1178,103,110,4,8,DF,25,1998
44153,1178,103,110,4,9,DF,25,1998
44154,1178,103,110,4,17,DF,25,1998
44155,1921,103,93,4,8,DF,30,1993
44156,1921,103,93,4,9,DF,30,1993
44157,1921,103,93,4,17,DF,30,1993
44158,3264,103,93,4,8,MF,26,1997
44159,3264,103,93,4,9,MF,26,1997
44160,3264,103,93,4,17,MF,26,1997
44161,3528,103,127,4,8,"MF,FW",25,1998
44162,3528,103,127,4,9,"MF,FW",25,1998
44163,3528,103,127,4,17,"MF,FW",25,1998
44164,5281,103,88,4,8,DF,21,2001
44165,5281,103,88,4,9,DF,21,2001
44166,5281,103,88,4,17,DF,21,2001
44167,5583,103,13,4,8,"FW,MF",22,2001
44168,5583,103,13,4,9,"FW,MF",22,2001
44169,5583,103,13,4,17,"FW,MF",22,2001
44170,5821,103,93,4,8,DF,21,2002
44171,5821,103,93,4,9,DF,21,2002
44172,5821,103,93,4,17,DF,21,2002
44173,5928,103,88,4,8,DF,21,2002
44174,5928,103,88,4,9,DF,21,2002
44175,5928,103,88,4,17,DF,21,2002
44176,6470,103,93,4,8,"FW,MF",29,1994
44177,6470,103,93,4,9,"FW,MF",29,1994
44178,6470,103,93,4,17,"FW,MF",29,1994
44179,6618,103,93,4,8,DF,30,1992
44180,6618,103,93,4,9,DF,30,1992
44181,6618,103,93,4,17,DF,30,1992
44182,6850,103,93,4,8,DF,32,1991
44183,6850,103,93,4,9,DF,32,1991
44184,6850,103,93,4,17,DF,32,1991
44185,7447,103,93,4,8,DF,29,1994
44186,7447,103,93,4,9,DF,29,1994
44187,7447,103,93,4,17,DF,29,1994
44188,7553,103,93,4,8,FW,22,2000
44189,7553,103,93,4,9,FW,22,2000
44190,7553,103,93,4,17,FW,22,2000
44191,7554,103,93,4,8,MF,26,1996
44192,7554,103,93,4,9,MF,26,1996
44193,7554,103,93,4,17,MF,26,1996
44194,7559,103,93,4,8,"FW,MF",29,1994
44195,7559,103,93,4,9,"FW,MF",29,1994
44196,7559,103,93,4,17,"FW,MF",29,1994
44197,7621,103,93,4,8,"MF,FW",21,2002
44198,7621,103,93,4,9,"MF,FW",21,2002
44199,7621,103,93,4,17,"MF,FW",21,2002
44200,7659,103,13,4,8,FW,29,1994
44201,7659,103,13,4,9,FW,29,1994
44202,7659,103,13,4,17,FW,29,1994
44203,8406,103,93,4,8,MF,33,1990
44204,8406,103,93,4,9,MF,33,1990
44205,8406,103,93,4,17,MF,33,1990
44206,8608,103,93,4,8,GK,21,2002
44207,8608,103,93,4,9,GK,21,2002
44208,8608,103,93,4,17,GK,21,2002
44209,8633,103,93,4,8,"DF,FW",21,2001
44210,8633,103,93,4,9,"DF,FW",21,2001
44211,8633,103,93,4,17,"DF,FW",21,2001
44212,9240,103,13,4,8,DF,27,1996
44213,9240,103,13,4,9,DF,27,1996
44214,9240,103,13,4,17,DF,27,1996
44215,9638,103,121,4,8,"DF,MF",25,1998
44216,9638,103,121,4,9,"DF,MF",25,1998
44217,9638,103,121,4,17,"DF,MF",25,1998
44218,9754,103,110,4,8,"MF,FW",26,1997
44219,9754,103,110,4,9,"MF,FW",26,1997
44220,9754,103,110,4,17,"MF,FW",26,1997
44221,11369,103,118,4,8,"MF,FW",30,1993
44222,11369,103,118,4,9,"MF,FW",30,1993
44223,11369,103,118,4,17,"MF,FW",30,1993
44224,11648,103,93,4,8,"DF,MF",23,2000
44225,11648,103,93,4,9,"DF,MF",23,2000
44226,11648,103,93,4,17,"DF,MF",23,2000
44227,34,104,166,13,5,"MF,FW",25,1998
44228,34,104,166,13,11,"MF,FW",25,1998
44229,34,104,166,13,12,"MF,FW",25,1998
44230,34,104,166,13,38,"MF,FW",25,1998
44231,34,104,166,13,39,"MF,FW",25,1998
44232,34,104,166,13,46,"MF,FW",25,1998
44233,941,104,90,13,5,DF,22,2001
44234,941,104,90,13,11,DF,22,2001
44235,941,104,90,13,12,DF,22,2001
44236,941,104,90,13,38,DF,22,2001
44237,941,104,90,13,39,DF,22,2001
44238,941,104,90,13,46,DF,22,2001
44239,1058,104,93,13,5,"FW,DF",17,2005
44240,1058,104,93,13,11,"FW,DF",17,2005
44241,1058,104,93,13,12,"FW,DF",17,2005
44242,1058,104,93,13,38,"FW,DF",17,2005
44243,1058,104,93,13,39,"FW,DF",17,2005
44244,1058,104,93,13,46,"FW,DF",17,2005
44245,1709,104,118,13,5,DF,22,2001
44246,1709,104,118,13,11,DF,22,2001
44247,1709,104,118,13,12,DF,22,2001
44248,1709,104,118,13,38,DF,22,2001
44249,1709,104,118,13,39,DF,22,2001
44250,1709,104,118,13,46,DF,22,2001
44251,2483,104,221,13,5,"FW,MF",22,2001
44252,2483,104,221,13,11,"FW,MF",22,2001
44253,2483,104,221,13,12,"FW,MF",22,2001
44254,2483,104,221,13,38,"FW,MF",22,2001
44255,2483,104,221,13,39,"FW,MF",22,2001
44256,2483,104,221,13,46,"FW,MF",22,2001
44257,2985,104,118,13,5,DF,24,1998
44258,2985,104,118,13,11,DF,24,1998
44259,2985,104,118,13,12,DF,24,1998
44260,2985,104,118,13,38,DF,24,1998
44261,2985,104,118,13,39,DF,24,1998
44262,2985,104,118,13,46,DF,24,1998
44263,3101,104,9,13,5,MF,22,2001
44264,3101,104,9,13,11,MF,22,2001
44265,3101,104,9,13,12,MF,22,2001
44266,3101,104,9,13,38,MF,22,2001
44267,3101,104,9,13,39,MF,22,2001
44268,3101,104,9,13,46,MF,22,2001
44269,3327,104,88,13,5,"FW,MF",20,2002
44270,3327,104,88,13,11,"FW,MF",20,2002
44271,3327,104,88,13,12,"FW,MF",20,2002
44272,3327,104,88,13,38,"FW,MF",20,2002
44273,3327,104,88,13,39,"FW,MF",20,2002
44274,3327,104,88,13,46,"FW,MF",20,2002
44275,3598,104,118,13,5,"MF,DF",26,1996
44276,3598,104,118,13,11,"MF,DF",26,1996
44277,3598,104,118,13,12,"MF,DF",26,1996
44278,3598,104,118,13,38,"MF,DF",26,1996
44279,3598,104,118,13,39,"MF,DF",26,1996
44280,3598,104,118,13,46,"MF,DF",26,1996
44281,3791,104,118,13,5,FW,23,2000
44282,3791,104,118,13,11,FW,23,2000
44283,3791,104,118,13,12,FW,23,2000
44284,3791,104,118,13,38,FW,23,2000
44285,3791,104,118,13,39,FW,23,2000
44286,3791,104,118,13,46,FW,23,2000
44287,3939,104,92,13,5,"FW,DF",20,2003
44288,3939,104,92,13,11,"FW,DF",20,2003
44289,3939,104,92,13,12,"FW,DF",20,2003
44290,3939,104,92,13,38,"FW,DF",20,2003
44291,3939,104,92,13,39,"FW,DF",20,2003
44292,3939,104,92,13,46,"FW,DF",20,2003
44293,3979,104,118,13,5,"FW,MF",24,1998
44294,3979,104,118,13,11,"FW,MF",24,1998
44295,3979,104,118,13,12,"FW,MF",24,1998
44296,3979,104,118,13,38,"FW,MF",24,1998
44297,3979,104,118,13,39,"FW,MF",24,1998
44298,3979,104,118,13,46,"FW,MF",24,1998
44299,4414,104,118,13,5,DF,21,2001
44300,4414,104,118,13,11,DF,21,2001
44301,4414,104,118,13,12,DF,21,2001
44302,4414,104,118,13,38,DF,21,2001
44303,4414,104,118,13,39,DF,21,2001
44304,4414,104,118,13,46,DF,21,2001
44305,4680,104,275,13,5,"FW,MF",28,1995
44306,4680,104,275,13,11,"FW,MF",28,1995
44307,4680,104,275,13,12,"FW,MF",28,1995
44308,4680,104,275,13,38,"FW,MF",28,1995
44309,4680,104,275,13,39,"FW,MF",28,1995
44310,4680,104,275,13,46,"FW,MF",28,1995
44311,5692,104,32,13,5,FW,21,2002
44312,5692,104,32,13,11,FW,21,2002
44313,5692,104,32,13,12,FW,21,2002
44314,5692,104,32,13,38,FW,21,2002
44315,5692,104,32,13,39,FW,21,2002
44316,5692,104,32,13,46,FW,21,2002
44317,5747,104,60,13,5,MF,27,1996
44318,5747,104,60,13,11,MF,27,1996
44319,5747,104,60,13,12,MF,27,1996
44320,5747,104,60,13,38,MF,27,1996
44321,5747,104,60,13,39,MF,27,1996
44322,5747,104,60,13,46,MF,27,1996
44323,5848,104,118,13,5,DF,27,1996
44324,5848,104,118,13,11,DF,27,1996
44325,5848,104,118,13,12,DF,27,1996
44326,5848,104,118,13,38,DF,27,1996
44327,5848,104,118,13,39,DF,27,1996
44328,5848,104,118,13,46,DF,27,1996
44329,6418,104,118,13,5,"MF,DF",29,1994
44330,6418,104,118,13,11,"MF,DF",29,1994
44331,6418,104,118,13,12,"MF,DF",29,1994
44332,6418,104,118,13,38,"MF,DF",29,1994
44333,6418,104,118,13,39,"MF,DF",29,1994
44334,6418,104,118,13,46,"MF,DF",29,1994
44335,6427,104,118,13,5,MF,27,1995
44336,6427,104,118,13,11,MF,27,1995
44337,6427,104,118,13,12,MF,27,1995
44338,6427,104,118,13,38,MF,27,1995
44339,6427,104,118,13,39,MF,27,1995
44340,6427,104,118,13,46,MF,27,1995
44341,6524,104,118,13,5,FW,29,1994
44342,6524,104,118,13,11,FW,29,1994
44343,6524,104,118,13,12,FW,29,1994
44344,6524,104,118,13,38,FW,29,1994
44345,6524,104,118,13,39,FW,29,1994
44346,6524,104,118,13,46,FW,29,1994
44347,6934,104,118,13,5,MF,23,2000
44348,6934,104,118,13,11,MF,23,2000
44349,6934,104,118,13,12,MF,23,2000
44350,6934,104,118,13,38,MF,23,2000
44351,6934,104,118,13,39,MF,23,2000
44352,6934,104,118,13,46,MF,23,2000
44353,7235,104,2,13,5,FW,22,2001
44354,7235,104,2,13,11,FW,22,2001
44355,7235,104,2,13,12,FW,22,2001
44356,7235,104,2,13,38,FW,22,2001
44357,7235,104,2,13,39,FW,22,2001
44358,7235,104,2,13,46,FW,22,2001
44359,7291,104,32,13,5,DF,19,2004
44360,7291,104,32,13,11,DF,19,2004
44361,7291,104,32,13,12,DF,19,2004
44362,7291,104,32,13,38,DF,19,2004
44363,7291,104,32,13,39,DF,19,2004
44364,7291,104,32,13,46,DF,19,2004
44365,7479,104,9,13,5,"FW,MF",20,2003
44366,7479,104,9,13,11,"FW,MF",20,2003
44367,7479,104,9,13,12,"FW,MF",20,2003
44368,7479,104,9,13,38,"FW,MF",20,2003
44369,7479,104,9,13,39,"FW,MF",20,2003
44370,7479,104,9,13,46,"FW,MF",20,2003
44371,7586,104,160,13,5,MF,31,1991
44372,7586,104,160,13,11,MF,31,1991
44373,7586,104,160,13,12,MF,31,1991
44374,7586,104,160,13,38,MF,31,1991
44375,7586,104,160,13,39,MF,31,1991
44376,7586,104,160,13,46,MF,31,1991
44377,7734,104,118,13,5,GK,24,1999
44378,7734,104,118,13,11,GK,24,1999
44379,7734,104,118,13,12,GK,24,1999
44380,7734,104,118,13,38,GK,24,1999
44381,7734,104,118,13,39,GK,24,1999
44382,7734,104,118,13,46,GK,24,1999
44383,8212,104,118,13,5,DF,24,1999
44384,8212,104,118,13,11,DF,24,1999
44385,8212,104,118,13,12,DF,24,1999
44386,8212,104,118,13,38,DF,24,1999
44387,8212,104,118,13,39,DF,24,1999
44388,8212,104,118,13,46,DF,24,1999
44389,9313,104,242,13,5,DF,25,1997
44390,9313,104,242,13,11,DF,25,1997
44391,9313,104,242,13,12,DF,25,1997
44392,9313,104,242,13,38,DF,25,1997
44393,9313,104,242,13,39,DF,25,1997
44394,9313,104,242,13,46,DF,25,1997
44395,9338,104,197,13,5,MF,29,1994
44396,9338,104,197,13,11,MF,29,1994
44397,9338,104,197,13,12,MF,29,1994
44398,9338,104,197,13,38,MF,29,1994
44399,9338,104,197,13,39,MF,29,1994
44400,9338,104,197,13,46,MF,29,1994
44401,9534,104,32,13,5,"MF,FW",21,2002
44402,9534,104,32,13,11,"MF,FW",21,2002
44403,9534,104,32,13,12,"MF,FW",21,2002
44404,9534,104,32,13,38,"MF,FW",21,2002
44405,9534,104,32,13,39,"MF,FW",21,2002
44406,9534,104,32,13,46,"MF,FW",21,2002
44407,9594,104,118,13,5,DF,25,1998
44408,9594,104,118,13,11,DF,25,1998
44409,9594,104,118,13,12,DF,25,1998
44410,9594,104,118,13,38,DF,25,1998
44411,9594,104,118,13,39,DF,25,1998
44412,9594,104,118,13,46,DF,25,1998
44413,10357,104,118,13,5,DF,33,1990
44414,10357,104,118,13,11,DF,33,1990
44415,10357,104,118,13,12,DF,33,1990
44416,10357,104,118,13,38,DF,33,1990
44417,10357,104,118,13,39,DF,33,1990
44418,10357,104,118,13,46,DF,33,1990
44419,10545,104,118,13,5,GK,21,2001
44420,10545,104,118,13,11,GK,21,2001
44421,10545,104,118,13,12,GK,21,2001
44422,10545,104,118,13,38,GK,21,2001
44423,10545,104,118,13,39,GK,21,2001
44424,10545,104,118,13,46,GK,21,2001
44425,11482,104,160,13,5,FW,25,1998
44426,11482,104,160,13,11,FW,25,1998
44427,11482,104,160,13,12,FW,25,1998
44428,11482,104,160,13,38,FW,25,1998
44429,11482,104,160,13,39,FW,25,1998
44430,11482,104,160,13,46,FW,25,1998
44431,133,105,242,10,13,"FW,MF",27,1996
44432,133,105,242,10,15,"FW,MF",27,1996
44433,133,105,242,10,35,"FW,MF",27,1996
44434,133,105,242,10,47,"FW,MF",27,1996
44435,386,105,222,10,13,FW,28,1994
44436,386,105,222,10,15,FW,28,1994
44437,386,105,222,10,35,FW,28,1994
44438,386,105,222,10,47,FW,28,1994
44439,467,105,174,10,13,"FW,MF",27,1996
44440,467,105,174,10,15,"FW,MF",27,1996
44441,467,105,174,10,35,"FW,MF",27,1996
44442,467,105,174,10,47,"FW,MF",27,1996
44443,774,105,32,10,13,MF,27,1996
44444,774,105,32,10,15,MF,27,1996
44445,774,105,32,10,35,MF,27,1996
44446,774,105,32,10,47,MF,27,1996
44447,973,105,273,10,13,DF,25,1997
44448,973,105,273,10,15,DF,25,1997
44449,973,105,273,10,35,DF,25,1997
44450,973,105,273,10,47,DF,25,1997
44451,1069,105,2,10,13,FW,21,2001
44452,1069,105,2,10,15,FW,21,2001
44453,1069,105,2,10,35,FW,21,2001
44454,1069,105,2,10,47,FW,21,2001
44455,1428,105,93,10,13,GK,31,1992
44456,1428,105,93,10,15,GK,31,1992
44457,1428,105,93,10,35,GK,31,1992
44458,1428,105,93,10,47,GK,31,1992
44459,1483,105,120,10,13,FW,30,1993
44460,1483,105,120,10,15,FW,30,1993
44461,1483,105,120,10,35,FW,30,1993
44462,1483,105,120,10,47,FW,30,1993
44463,1716,105,174,10,13,DF,23,1999
44464,1716,105,174,10,15,DF,23,1999
44465,1716,105,174,10,35,DF,23,1999
44466,1716,105,174,10,47,DF,23,1999
44467,1783,105,32,10,13,FW,28,1995
44468,1783,105,32,10,15,FW,28,1995
44469,1783,105,32,10,35,FW,28,1995
44470,1783,105,32,10,47,FW,28,1995
44471,3569,105,221,10,13,"DF,MF",26,1997
44472,3569,105,221,10,15,"DF,MF",26,1997
44473,3569,105,221,10,35,"DF,MF",26,1997
44474,3569,105,221,10,47,"DF,MF",26,1997
44475,4179,105,78,10,13,MF,28,1995
44476,4179,105,78,10,15,MF,28,1995
44477,4179,105,78,10,35,MF,28,1995
44478,4179,105,78,10,47,MF,28,1995
44479,4184,105,281,10,13,FW,26,1997
44480,4184,105,281,10,15,FW,26,1997
44481,4184,105,281,10,35,FW,26,1997
44482,4184,105,281,10,47,FW,26,1997
44483,4521,105,88,10,13,DF,26,1997
44484,4521,105,88,10,15,DF,26,1997
44485,4521,105,88,10,35,DF,26,1997
44486,4521,105,88,10,47,DF,26,1997
44487,5466,105,198,10,13,MF,28,1995
44488,5466,105,198,10,15,MF,28,1995
44489,5466,105,198,10,35,MF,28,1995
44490,5466,105,198,10,47,MF,28,1995
44491,5828,105,166,10,13,DF,27,1995
44492,5828,105,166,10,15,DF,27,1995
44493,5828,105,166,10,35,DF,27,1995
44494,5828,105,166,10,47,DF,27,1995
44495,6639,105,281,10,13,MF,18,2005
44496,6639,105,281,10,15,MF,18,2005
44497,6639,105,281,10,35,MF,18,2005
44498,6639,105,281,10,47,MF,18,2005
44499,9511,105,152,10,13,FW,32,1991
44500,9511,105,152,10,15,FW,32,1991
44501,9511,105,152,10,35,FW,32,1991
44502,9511,105,152,10,47,FW,32,1991
44503,9734,105,32,10,13,FW,22,2001
44504,9734,105,32,10,15,FW,22,2001
44505,9734,105,32,10,35,FW,22,2001
44506,9734,105,32,10,47,FW,22,2001
44507,10111,105,222,10,13,MF,26,1996
44508,10111,105,222,10,15,MF,26,1996
44509,10111,105,222,10,35,MF,26,1996
44510,10111,105,222,10,47,MF,26,1996
44511,10918,105,273,10,13,DF,35,1987
44512,10918,105,273,10,15,DF,35,1987
44513,10918,105,273,10,35,DF,35,1987
44514,10918,105,273,10,47,DF,35,1987
44515,10931,105,21,10,13,DF,27,1995
44516,10931,105,21,10,15,DF,27,1995
44517,10931,105,21,10,35,DF,27,1995
44518,10931,105,21,10,47,DF,27,1995
44519,10991,105,220,10,13,MF,32,1991
44520,10991,105,220,10,15,MF,32,1991
44521,10991,105,220,10,35,MF,32,1991
44522,10991,105,220,10,47,MF,32,1991
44523,11088,105,78,10,13,DF,25,1997
44524,11088,105,78,10,15,DF,25,1997
44525,11088,105,78,10,35,DF,25,1997
44526,11088,105,78,10,47,DF,25,1997
44527,11548,105,32,10,13,FW,34,1988
44528,11548,105,32,10,15,FW,34,1988
44529,11548,105,32,10,35,FW,34,1988
44530,11548,105,32,10,47,FW,34,1988
44531,74,106,264,15,40,DF,28,1994
44532,74,106,264,15,49,DF,28,1994
44533,593,106,264,15,40,DF,18,2005
44534,593,106,264,15,49,DF,18,2005
44535,889,106,242,15,40,DF,26,1997
44536,889,106,242,15,49,DF,26,1997
44537,1266,106,-1,15,40,FW,18,2005
44538,1266,106,-1,15,49,FW,18,2005
44539,1312,106,264,15,40,"MF,DF",23,2000
44540,1312,106,264,15,49,"MF,DF",23,2000
44541,1411,106,264,15,40,"DF,MF",25,1998
44542,1411,106,264,15,49,"DF,MF",25,1998
44543,1783,106,32,15,40,FW,28,1995
44544,1783,106,32,15,49,FW,28,1995
44545,2084,106,66,15,40,FW,32,1991
44546,2084,106,66,15,49,FW,32,1991
44547,2430,106,55,15,40,DF,27,1996
44548,2430,106,55,15,49,DF,27,1996
44549,2551,106,93,15,40,DF,24,1999
44550,2551,106,93,15,49,DF,24,1999
44551,2797,106,21,15,40,MF,36,1987
44552,2797,106,21,15,49,MF,36,1987
44553,2907,106,264,15,40,MF,17,2006
44554,2907,106,264,15,49,MF,17,2006
44555,3243,106,-1,15,40,MF,18,2004
44556,3243,106,-1,15,49,MF,18,2004
44557,3414,106,275,15,40,GK,37,1986
44558,3414,106,275,15,49,GK,37,1986
44559,4113,106,-1,15,40,GK,32,1991
44560,4113,106,-1,15,49,GK,32,1991
44561,4130,106,160,15,40,MF,30,1993
