player_id,player,nation,position,club,age,year_of_birth,league,season,matches_played,starts,minutes,90s_played,goals_against,goals_against/90,shots_on_target_against,saves,save_percentage,wins,draws,losses,clean_sheets,clean_sheet_percentage,penalty_kicks_attempted,penalty_kicks_allowed,penalty_kicks_saved,penalty_kicks_missed,save%_(penalty_kicks)
11942,Serkan Kırıntılı,TUR,GK,Alanyaspor,36,1985,Super_Lig,2021_2022,19.0,19.0,"1,710",19.0,28.0,1.47,91.0,64.0,70.3,10.0,3.0,6.0,6.0,31.6,1.0,1.0,0.0,0.0,0.0
11942,Serkan Kırıntılı,TUR,GK,Ümraniyespor,37,1985,Super_Lig,2022_2023,10.0,10.0,827,9.2,15.0,1.63,47.0,33.0,70.2,2.0,2.0,6.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0
11943,Serkan Terzi,TUR,DF,Beşiktaş,19,2004,Super_Lig,2023_2024,,,,,,,,,,,,,,,,,,,
11944,Serkan Yusein,BUL,MF,Beroe,25,1996,Bulgarian_First_League,2021_2022,,,,,,,,,,,,,,,,,,,
11944,Serkan Yusein,BUL,MF,Beroe,26,1996,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
11944,Serkan Yusein,BUL,MF,FK Levski 2005,27,1996,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
11945,Sessi D'Almeida,BEN,MF,Tondela,25,1995,Primeira_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
11946,Seth Paintsil,GHA,FW,Hartberg,26,1996,Austrian_Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
11946,Seth Paintsil,GHA,"MF,FW",Hartberg,25,1996,Austrian_Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
11947,Seydou Fini,ITA,"DF,FW",Standard Liège,17,2006,Belgian_Pro_League,2023_2024,,,,,,,,,,,,,,,,,,,
11948,Seydou Fini,ITA,"DF,FW",Genoa,17,2006,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
11949,Seydouba Soumah,GUI,MF,Novi Pazar,32,1991,Serbian_SuperLiga,2023_2024,,,,,,,,,,,,,,,,,,,
11949,Seydouba Soumah,GUI,MF,Partizan,30,1991,Serbian_SuperLiga,2021_2022,,,,,,,,,,,,,,,,,,,
11950,Seyfettin Anıl Yaşar,TUR,DF,Rizespor,21,2002,Super_Lig,2023_2024,,,,,,,,,,,,,,,,,,,
11951,Shakhruddin Magomedaliyev,AZE,GK,Adana Demirspor,29,1994,Super_Lig,2023_2024,25.0,24.0,"2,137",23.7,40.0,1.68,115.0,81.0,70.4,4.0,9.0,11.0,4.0,16.7,7.0,6.0,0.0,1.0,0.0
11952,Shamar Nicholson,JAM,FW,Charleroi,24,1997,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
11953,Shamar Nicholson,JAM,FW,Clermont Foot,26,1997,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
11954,Shandon Baptiste,GRN,MF,Brentford,23,1998,Premier_League,2021_2022,,,,,,,,,,,,,,,,,,,
11954,Shandon Baptiste,GRN,MF,Brentford,24,1998,Premier_League,2022_2023,,,,,,,,,,,,,,,,,,,
11954,Shandon Baptiste,GRN,MF,Brentford,25,1998,Premier_League,2023_2024,,,,,,,,,,,,,,,,,,,
11955,Shane Duffy,IRL,DF,Brighton,29,1992,Premier_League,2021_2022,,,,,,,,,,,,,,,,,,,
11955,Shane Duffy,IRL,"DF,FW",Fulham,30,1992,Premier_League,2022_2023,,,,,,,,,,,,,,,,,,,
11956,Shane Long,IRL,FW,Southampton,34,1987,Premier_League,2021_2022,,,,,,,,,,,,,,,,,,,
11957,Shaquil Delos,FRA,DF,Estoril,23,1999,Primeira_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
11958,Shaquill Sno,NED,"DF,MF",Loko Plovdiv,25,1996,Bulgarian_First_League,2021_2022,,,,,,,,,,,,,,,,,,,
11959,Shaquille Pinas,SUR,DF,Ludogorets,23,1998,Bulgarian_First_League,2021_2022,,,,,,,,,,,,,,,,,,,
11960,Shavy Babicka,GAB,"FW,MF",Toulouse,23,2000,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
11961,Shawn Adewoye,BEL,DF,RKC Waalwijk,21,2000,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
11961,Shawn Adewoye,BEL,DF,RKC Waalwijk,22,2000,Eredivisie,2022_2023,,,,,,,,,,,,,,,,,,,
11961,Shawn Adewoye,BEL,DF,RKC Waalwijk,23,2000,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
11962,Shayne Pattynama,IDN,DF,Eupen,24,1998,Belgian_Pro_League,2023_2024,,,,,,,,,,,,,,,,,,,
11963,Shea Charles,NIR,DF,Manchester City,18,2003,Premier_League,2022_2023,,,,,,,,,,,,,,,,,,,
11964,Shedrack Charles,NGA,FW,FK IMT Novi Beograd,20,2003,Serbian_SuperLiga,2023_2024,,,,,,,,,,,,,,,,,,,
11965,Shehu Abdullahi,NGA,"DF,MF",Levski Sofia,29,1993,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
11966,Sheldon Bateau,TRI,DF,Mechelen,30,1991,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
11967,Sheraldo Becker,SUR,"FW,MF",Real Sociedad,28,1995,La_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
11968,Sheraldo Becker,SUR,FW,Union Berlin,27,1995,Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
11968,Sheraldo Becker,SUR,"FW,MF",Union Berlin,26,1995,Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
11968,Sheraldo Becker,SUR,"FW,MF",Union Berlin,28,1995,Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
11969,Sherel Floranus,CUW,DF,Antalyaspor,23,1998,Super_Lig,2022_2023,,,,,,,,,,,,,,,,,,,
11969,Sherel Floranus,CUW,"DF,MF",Antalyaspor,22,1998,Super_Lig,2021_2022,,,,,,,,,,,,,,,,,,,
11970,Sherel Floranus,CUW,DF,Almere City,24,1998,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
11971,Sheyi Ojo,ENG,"DF,FW",Kortrijk,26,1997,Belgian_Pro_League,2023_2024,,,,,,,,,,,,,,,,,,,
11972,Shinji Kagawa,JPN,MF,PAOK,32,1989,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
11973,Shinji Kagawa,JPN,MF,Sint-Truiden,32,1989,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
11973,Shinji Kagawa,JPN,"MF,FW",Sint-Truiden,33,1989,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
11974,Shinji Okazaki,JPN,"FW,MF",Sint-Truiden,37,1986,Belgian_Pro_League,2023_2024,,,,,,,,,,,,,,,,,,,
11974,Shinji Okazaki,JPN,"MF,FW",Sint-Truiden,36,1986,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
11975,Shion Homma,JPN,FW,Club Brugge,22,2000,Belgian_Pro_League,2023_2024,,,,,,,,,,,,,,,,,,,
11976,Shiō Fukuda,JPN,"FW,MF",Gladbach,19,2004,Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
11977,Shkodran Mustafi,GER,DF,Levante,29,1992,La_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
11978,Shola Shoretire,ENG,MF,Manchester Utd,17,2004,Premier_League,2021_2022,,,,,,,,,,,,,,,,,,,
11979,Shon Weissman,ISR,FW,Granada,27,1996,La_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
11979,Shon Weissman,ISR,FW,Valladolid,26,1996,La_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
11980,Shon Weissman,ISR,"FW,DF",Salernitana,27,1996,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
11981,Show,ANG,MF,Ludogorets,22,1999,Bulgarian_First_League,2021_2022,,,,,,,,,,,,,,,,,,,
11981,Show,ANG,MF,Ludogorets,23,1999,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
11981,Show,ANG,MF,Ludogorets,24,1999,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
11982,Shoya Nakajima,JPN,MF,Antalyaspor,27,1994,Super_Lig,2022_2023,,,,,,,,,,,,,,,,,,,
11983,Shoya Nakajima,JPN,"MF,FW",Portimonense,26,1994,Primeira_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
11984,Shunsuke Mito,JPN,"FW,MF",Sparta R'dam,20,2002,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
11985,Shurandy Sambo,NED,DF,PSV Eindhoven,21,2001,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
11985,Shurandy Sambo,NED,DF,Sparta R'dam,20,2001,Eredivisie,2022_2023,,,,,,,,,,,,,,,,,,,
11986,Shuto Abe,JPN,MF,RWD Molenbeek,25,1997,Belgian_Pro_League,2023_2024,,,,,,,,,,,,,,,,,,,
11987,Sibiry Keita,MLI,MF,Slavia Sofia,22,2001,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
11988,Sibiry Keita,MLI,DF,Eupen,21,2001,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
11988,Sibiry Keita,MLI,"DF,MF",Eupen,20,2001,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
11989,Sidcley,BRA,DF,PAOK,28,1993,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
11989,Sidcley,BRA,DF,PAS Lamia,30,1993,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
11990,Sidcley,BRA,"DF,MF",CSKA 1948,29,1993,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
11991,Sidi Sané,GER,FW,Schalke 04,19,2003,Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
11992,Sidney Raebiger,GER,MF,RB Leipzig,16,2005,Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
11993,Sidy Sarr,SEN,MF,Chaves,26,1996,Primeira_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
11994,Siebe Horemans,BEL,DF,Excelsior,24,1998,Eredivisie,2022_2023,,,,,,,,,,,,,,,,,,,
11994,Siebe Horemans,BEL,DF,Excelsior,25,1998,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
11995,Siebe Schrijvers,BEL,MF,OH Leuven,27,1996,Belgian_Pro_League,2023_2024,,,,,,,,,,,,,,,,,,,
11995,Siebe Schrijvers,BEL,"MF,FW",OH Leuven,25,1996,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
11995,Siebe Schrijvers,BEL,"MF,FW",OH Leuven,26,1996,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
11996,Siebe Van Der Heyden,BEL,DF,Union SG,23,1998,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
11996,Siebe Van Der Heyden,BEL,DF,Union SG,24,1998,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
11997,Siebe Van Der Heyden,BEL,DF,Mallorca,25,1998,La_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
11998,Siebe Wylin,BEL,DF,Oostende,18,2003,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
11998,Siebe Wylin,BEL,"MF,DF",Oostende,19,2003,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
11999,Sieben Dewaele,BEL,MF,Oostende,23,1999,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
12000,Siem de Jong,NED,"FW,MF",Heerenveen,32,1989,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
12001,Siem de Moes,NED,DF,Excelsior,19,2004,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
12002,Siemen Voet,BEL,DF,Fortuna Sittard,23,2000,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
12002,Siemen Voet,BEL,DF,Zwolle,21,2000,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
12003,Sigurd Hauso Haugen,NOR,FW,AGF,25,1997,Danish_Superliga,2022_2023,,,,,,,,,,,,,,,,,,,
12004,Sigurd Rosted,NOR,DF,Brøndby,27,1994,Danish_Superliga,2021_2022,,,,,,,,,,,,,,,,,,,
12004,Sigurd Rosted,NOR,DF,Brøndby,28,1994,Danish_Superliga,2022_2023,,,,,,,,,,,,,,,,,,,
12005,Sikou Niakaté,MLI,DF,Braga,23,1999,Primeira_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
12005,Sikou Niakaté,MLI,DF,Braga,24,1999,Primeira_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
12006,Sikou Niakaté,MLI,DF,Metz,22,1999,Ligue_1,2021_2022,,,,,,,,,,,,,,,,,,,
12007,Silas Andersen,DEN,FW,Utrecht,19,2004,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
12008,Silas Gnaka,CIV,DF,Eupen,22,1998,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
12009,Silas Katompa,COD,"FW,MF",Stuttgart,22,1998,Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
12009,Silas Katompa,COD,"FW,MF",Stuttgart,23,1998,Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
12009,Silas Katompa,COD,"FW,MF",Stuttgart,24,1998,Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
12010,Silvan Hefti,SUI,DF,Genoa,23,1997,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
12010,Silvan Hefti,SUI,"MF,DF",Genoa,25,1997,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
12011,Silvan Hefti,SUI,"DF,FW",Montpellier,25,1997,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
12012,Silvan Widmer,SUI,DF,Mainz 05,28,1993,Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
12012,Silvan Widmer,SUI,DF,Mainz 05,29,1993,Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
12012,Silvan Widmer,SUI,DF,Mainz 05,30,1993,Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
12013,Silvano Vos,NED,MF,Ajax,17,2005,Eredivisie,2022_2023,,,,,,,,,,,,,,,,,,,
12013,Silvano Vos,NED,MF,Ajax,18,2005,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
12014,Silvester van der Water,NED,"FW,MF",Cambuur,25,1996,Eredivisie,2022_2023,,,,,,,,,,,,,,,,,,,
12014,Silvester van der Water,NED,"FW,MF",Zwolle,26,1996,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
12015,Silvi Clúa,ESP,MF,Girona,18,2005,La_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
12016,Silviu Lung Jr.,ROU,GK,Kayserispor,32,1989,Super_Lig,2021_2022,30.0,30.0,"2,700",30.0,46.0,1.53,140.0,98.0,70.0,10.0,10.0,10.0,8.0,26.7,5.0,4.0,0.0,1.0,0.0
12017,Silvère Ganvoula M'Boussy,CGO,FW,Bochum,25,1996,Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
12017,Silvère Ganvoula M'Boussy,CGO,"FW,MF",Bochum,26,1996,Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
12018,Silvère Ganvoula M'Boussy,CGO,FW,Cercle Brugge,25,1996,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
12019,Simen Bolkan Nordli,NOR,MF,Randers,23,1999,Danish_Superliga,2023_2024,,,,,,,,,,,,,,,,,,,
12019,Simen Bolkan Nordli,NOR,"MF,FW",Randers,22,1999,Danish_Superliga,2022_2023,,,,,,,,,,,,,,,,,,,
12020,Simen Juklerød,NOR,DF,Genk,27,1994,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
12021,Simeon Aleksandrov,BUL,FW,CSKA Sofia,18,2003,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
12021,Simeon Aleksandrov,BUL,FW,Pirin Blagoevgrad,19,2003,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
12021,Simeon Aleksandrov,BUL,FW,Septemvri Sofia,18,2003,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
12022,Simeon Dimitrov,BUL,FW,CSKA 1948,23,2000,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
12023,Simeon Germanov,BUL,DF,Beroe,17,2005,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
12024,Simeon Mechev,BUL,MF,Beroe,31,1990,Bulgarian_First_League,2021_2022,,,,,,,,,,,,,,,,,,,
12024,Simeon Mechev,BUL,MF,Beroe,32,1990,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
12024,Simeon Mechev,BUL,MF,Beroe,33,1990,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
12024,Simeon Mechev,BUL,MF,Lokomotiv Sofia,33,1990,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
12025,Simeon Nwankwo,NGA,FW,Salernitana,29,1992,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
12025,Simeon Nwankwo,NGA,FW,Salernitana,31,1992,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
12026,Simeon Petrov,BUL,DF,CSKA 1948,21,2000,Bulgarian_First_League,2021_2022,,,,,,,,,,,,,,,,,,,
12026,Simeon Petrov,BUL,DF,CSKA 1948,22,2000,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
12026,Simeon Petrov,BUL,DF,CSKA 1948,23,2000,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
12027,Simeon Petrov,BUL,DF,Śląsk Wrocław,23,2000,Ekstraklasa,2023_2024,,,,,,,,,,,,,,,,,,,
12028,Simeon Slavchev,BUL,MF,Levski Sofia,27,1993,Bulgarian_First_League,2021_2022,,,,,,,,,,,,,,,,,,,
12028,Simeon Slavchev,BUL,MF,Lokomotiv Sofia,27,1993,Bulgarian_First_League,2021_2022,,,,,,,,,,,,,,,,,,,
12028,Simeon Slavchev,BUL,MF,Lokomotiv Sofia,28,1993,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
12029,Simeon Vasilev,BUL,DF,CSKA 1948,17,2005,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
12030,Simo,ESP,DF,Espanyol,17,2005,La_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
12031,Simon Adingra,CIV,FW,Brighton,21,2002,Premier_League,2023_2024,,,,,,,,,,,,,,,,,,,
12032,Simon Adingra,CIV,"DF,FW",Union SG,20,2002,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
12033,Simon Adingra,CIV,"FW,MF",Nordsjælland,19,2002,Danish_Superliga,2021_2022,,,,,,,,,,,,,,,,,,,
12034,Simon Asta,GER,DF,Greuther Fürth,20,2001,Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
12035,Simon Banza,COD,FW,Braga,25,1996,Primeira_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
12035,Simon Banza,COD,FW,Braga,26,1996,Primeira_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
12035,Simon Banza,COD,FW,Famalicão,24,1996,Primeira_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
12036,Simon Banza,COD,FW,Lens,24,1996,Ligue_1,2021_2022,,,,,,,,,,,,,,,,,,,
12037,Simon Deli,CIV,DF,Adana Demirspor,29,1991,Super_Lig,2021_2022,,,,,,,,,,,,,,,,,,,
12037,Simon Deli,CIV,DF,İstanbulspor,30,1991,Super_Lig,2022_2023,,,,,,,,,,,,,,,,,,,
12037,Simon Deli,CIV,DF,İstanbulspor,31,1991,Super_Lig,2023_2024,,,,,,,,,,,,,,,,,,,
12038,Simon Ebonog,CMR,MF,Le Havre,18,2004,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
12039,Simon Elisor,FRA,FW,R.F.C. Seraing,23,1999,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
12040,Simon Elisor,FRA,FW,Metz,24,1999,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
12041,Simon Falette,GUI,DF,Hatayspor,29,1992,Super_Lig,2021_2022,,,,,,,,,,,,,,,,,,,
12041,Simon Falette,GUI,DF,Hatayspor,30,1992,Super_Lig,2022_2023,,,,,,,,,,,,,,,,,,,
12042,Simon Graves Jensen,DEN,DF,Randers,22,1999,Danish_Superliga,2021_2022,,,,,,,,,,,,,,,,,,,
12042,Simon Graves Jensen,DEN,DF,Randers,23,1999,Danish_Superliga,2022_2023,,,,,,,,,,,,,,,,,,,
12043,Simon Gustafson,SWE,"MF,FW",Utrecht,26,1995,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
12044,Simon Hedlund,SWE,"FW,MF",Brøndby,28,1993,Danish_Superliga,2021_2022,,,,,,,,,,,,,,,,,,,
12044,Simon Hedlund,SWE,"FW,MF",Brøndby,29,1993,Danish_Superliga,2022_2023,,,,,,,,,,,,,,,,,,,
12044,Simon Hedlund,SWE,"FW,MF",Brøndby,30,1993,Danish_Superliga,2023_2024,,,,,,,,,,,,,,,,,,,
12045,Simon Kjær,DEN,DF,Milan,32,1989,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
12045,Simon Kjær,DEN,DF,Milan,33,1989,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
12045,Simon Kjær,DEN,DF,Milan,34,1989,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
12046,Simon Makienok,DEN,FW,Horsens,31,1990,Danish_Superliga,2022_2023,,,,,,,,,,,,,,,,,,,
12046,Simon Makienok,DEN,FW,Hvidovre IF,32,1990,Danish_Superliga,2023_2024,,,,,,,,,,,,,,,,,,,
12047,Simon Mignolet,BEL,GK,Club Brugge,33,1988,Belgian_Pro_League,2021_2022,33.0,33.0,"2,970",33.0,35.0,1.06,105.0,71.0,69.5,21.0,8.0,4.0,12.0,36.4,3.0,3.0,0.0,0.0,0.0
12047,Simon Mignolet,BEL,GK,Club Brugge,34,1988,Belgian_Pro_League,2022_2023,34.0,34.0,"3,060",34.0,36.0,1.06,121.0,86.0,71.9,16.0,11.0,7.0,13.0,38.2,3.0,2.0,1.0,0.0,33.3
12047,Simon Mignolet,BEL,GK,Club Brugge,35,1988,Belgian_Pro_League,2023_2024,28.0,28.0,"2,439",27.1,26.0,0.96,86.0,60.0,69.8,12.0,9.0,7.0,9.0,32.1,1.0,0.0,0.0,1.0,
12048,Simon Nelson,AUT,DF,SCR Altach,20,2002,Austrian_Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
12049,Simon Olsson,SWE,"MF,FW",Heerenveen,24,1997,Eredivisie,2022_2023,,,,,,,,,,,,,,,,,,,
12049,Simon Olsson,SWE,"MF,FW",Heerenveen,25,1997,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
12050,Simon Piesinger,AUT,DF,Randers,29,1992,Danish_Superliga,2021_2022,,,,,,,,,,,,,,,,,,,
12051,Simon Piesinger,AUT,DF,Wolfsberger AC,30,1992,Austrian_Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
12051,Simon Piesinger,AUT,DF,Wolfsberger AC,31,1992,Austrian_Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
12052,Simon Pirkl,AUT,"MF,DF",Blau-Weiß Linz,26,1997,Austrian_Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
12053,Simon Ramet,FRA,DF,Lille,19,2003,Ligue_1,2022_2023,,,,,,,,,,,,,,,,,,,
12054,Simon Rrumbullaku,ALB,DF,Ionikos,30,1991,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
12055,Simon Seidl,AUT,"MF,FW",Blau-Weiß Linz,20,2002,Austrian_Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
12056,Simon Sluga,CRO,GK,Ludogorets,28,1993,Bulgarian_First_League,2021_2022,2.0,2.0,180,2.0,,,,,,2.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,
12056,Simon Sluga,CRO,GK,Ludogorets,29,1993,Bulgarian_First_League,2022_2023,3.0,3.0,270,3.0,,,,,,2.0,1.0,0.0,2.0,66.7,0.0,0.0,0.0,0.0,
12056,Simon Sluga,CRO,GK,Ludogorets,30,1993,Bulgarian_First_League,2023_2024,15.0,15.0,"1,350",15.0,,,,,,9.0,3.0,3.0,8.0,53.3,0.0,0.0,0.0,0.0,
12057,Simon Straudi,ITA,"FW,MF",SK Austria Klagenfurt,23,1999,Austrian_Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
12057,Simon Straudi,ITA,MF,SK Austria Klagenfurt,24,1999,Austrian_Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
12058,Simon Terodde,GER,FW,Schalke 04,34,1988,Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
12059,Simon Tibbling,SWE,MF,Randers,26,1994,Danish_Superliga,2021_2022,,,,,,,,,,,,,,,,,,,
12060,Simon Täubl,AUT,GK,SC Austria Lustenau,18,2005,Austrian_Bundesliga,2023_2024,1.0,1.0,90,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12061,Simon Van Duivenbooden,NED,FW,Vitesse,20,2002,Eredivisie,2022_2023,,,,,,,,,,,,,,,,,,,
12061,Simon Van Duivenbooden,NED,MF,Vitesse,19,2002,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
12062,Simon Zoller,GER,FW,Bochum,30,1991,Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
12062,Simon Zoller,GER,FW,Bochum,31,1991,Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
12062,Simon Zoller,GER,"FW,MF",Bochum,32,1991,Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
12063,Simone Aresti,ITA,GK,Cagliari,37,1986,Serie_A,2023_2024,1.0,0.0,1,0.0,1.0,90.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
12064,Simone Bastoni,ITA,"MF,DF",Empoli,26,1996,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
12064,Simone Bastoni,ITA,"MF,DF",Spezia,24,1996,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
12064,Simone Bastoni,ITA,"MF,DF",Spezia,25,1996,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
12065,Simone Muratore,ITA,MF,Tondela,23,1998,Primeira_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
12066,Simone Pafundi,ITA,FW,Udinese,15,2006,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
12066,Simone Pafundi,ITA,MF,Udinese,17,2006,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
12066,Simone Pafundi,ITA,"MF,FW",Udinese,16,2006,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
12067,Simone Perilli,ITA,GK,Hellas Verona,27,1995,Serie_A,2022_2023,1.0,1.0,90,1.0,0.0,0.0,4.0,4.0,100.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,
12067,Simone Perilli,ITA,GK,Hellas Verona,28,1995,Serie_A,2023_2024,1.0,1.0,90,1.0,2.0,2.0,10.0,8.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
